t_s,wall_ms,x,y,z,yaw_deg
584.446,1787663529491,-3.5334,8.9918,3.9097,0.03
584.546,1787663529591,-3.5332,8.9918,3.9097,0.03
584.646,1787663529691,-3.5330,8.9918,3.9097,0.02
584.746,1787663529791,-3.5328,8.9917,3.9097,0.02
584.846,1787663529891,-3.5326,8.9917,3.9097,0.02
584.946,1787663529991,-3.5323,8.9916,3.9097,0.02
585.046,1787663530091,-3.5321,8.9916,3.9097,0.02
585.146,1787663530192,-3.5319,8.9916,3.9098,0.02
585.247,1787663530292,-3.5317,8.9915,3.9098,0.02
585.347,1787663530392,-3.5315,8.9915,3.9098,0.02
585.447,1787663530492,-3.5314,8.9915,3.9098,0.02
585.547,1787663530592,-3.5312,8.9915,3.9098,0.02
585.648,1787663530693,-3.5310,8.9914,3.9099,0.02
585.748,1787663530793,-3.5308,8.9914,3.9099,0.02
585.848,1787663530893,-3.5306,8.9913,3.9099,0.02
585.948,1787663530993,-3.5304,8.9913,3.9100,0.02
586.048,1787663531093,-3.5302,8.9913,3.9100,0.02
586.148,1787663531193,-3.5301,8.9912,3.9100,0.02
586.248,1787663531293,-3.5299,8.9912,3.9101,0.02
586.348,1787663531393,-3.5297,8.9911,3.9101,0.02
586.448,1787663531494,-3.5295,8.9911,3.9101,0.02
586.549,1787663531594,-3.5294,8.9911,3.9101,0.02
586.649,1787663531694,-3.5292,8.9911,3.9101,0.02
586.749,1787663531794,-3.5291,8.9912,3.9102,0.02
586.849,1787663531894,-3.5289,8.9912,3.9102,0.02
586.949,1787663531994,-3.5288,8.9912,3.9103,0.02
587.049,1787663532094,-3.5286,8.9912,3.9103,0.01
587.149,1787663532195,-3.5285,8.9913,3.9103,0.01
587.250,1787663532295,-3.5282,8.9922,3.9104,0.01
587.350,1787663532395,-3.5281,8.9937,3.9105,0.01
587.450,1787663532495,-3.5280,8.9951,3.9106,0.01
587.550,1787663532595,-3.5280,8.9957,3.9107,0.01
587.650,1787663532695,-3.5280,8.9946,3.9109,0.01
587.750,1787663532795,-3.5280,8.9932,3.9110,0.01
587.850,1787663532895,-3.5281,8.9887,3.9112,0.01
587.950,1787663532995,-3.5281,8.9827,3.9114,0.01
588.050,1787663533095,-3.5282,8.9750,3.9116,0.01
588.150,1787663533196,-3.5283,8.9629,3.9118,0.01
588.251,1787663533296,-3.5284,8.9503,3.9119,0.01
588.351,1787663533396,-3.5285,8.9353,3.9121,0.01
588.451,1787663533496,-3.5286,8.9127,3.9122,0.00
588.551,1787663533596,-3.5287,8.8860,3.9124,0.00
588.651,1787663533696,-3.5288,8.8568,3.9124,0.00
588.751,1787663533796,-3.5289,8.8297,3.9124,0.00
588.851,1787663533896,-3.5290,8.8002,3.9124,0.00
588.952,1787663533997,-3.5291,8.7619,3.9123,-0.00
589.052,1787663534097,-3.5291,8.7180,3.9122,-0.00
589.152,1787663534197,-3.5291,8.6730,3.9120,-0.01
589.252,1787663534297,-3.5291,8.6195,3.9118,-0.01
589.352,1787663534397,-3.5291,8.5713,3.9116,-0.01
589.452,1787663534497,-3.5290,8.5149,3.9114,-0.01
589.552,1787663534597,-3.5289,8.4561,3.9111,-0.01
589.652,1787663534697,-3.5288,8.4051,3.9110,-0.01
589.752,1787663534797,-3.5287,8.3461,3.9108,-0.01
589.852,1787663534898,-3.5286,8.2857,3.9106,-0.01
589.953,1787663534998,-3.5285,8.2241,3.9105,-0.01
590.053,1787663535098,-3.5284,8.1650,3.9104,-0.01
590.153,1787663535198,-3.5282,8.1015,3.9103,-0.01
590.253,1787663535298,-3.5281,8.0550,3.9103,-0.01
590.353,1787663535398,-3.5280,8.0046,3.9102,-0.01
590.453,1787663535498,-3.5278,7.9504,3.9102,-0.01
590.553,1787663535598,-3.5277,7.8852,3.9102,-0.01
590.653,1787663535699,-3.5275,7.8009,3.9101,-0.01
590.754,1787663535799,-3.5273,7.7378,3.9101,-0.01
590.854,1787663535899,-3.5272,7.6745,3.9100,-0.01
590.954,1787663535999,-3.5270,7.6147,3.9100,-0.01
591.054,1787663536099,-3.5269,7.5476,3.9100,-0.01
591.154,1787663536199,-3.5267,7.4770,3.9100,-0.01
591.254,1787663536299,-3.5266,7.4103,3.9099,-0.01
591.354,1787663536399,-3.5264,7.3437,3.9099,-0.01
591.454,1787663536499,-3.5262,7.2774,3.9099,-0.01
591.555,1787663536600,-3.5261,7.2151,3.9098,-0.01
591.655,1787663536700,-3.5260,7.1604,3.9098,-0.01
591.755,1787663536800,-3.5258,7.0878,3.9097,-0.01
591.855,1787663536900,-3.5256,7.0014,3.9097,-0.00
591.955,1787663537000,-3.5255,6.9333,3.9096,-0.00
592.055,1787663537100,-3.5254,6.8798,3.9095,-0.00
592.155,1787663537200,-3.5253,6.8232,3.9095,-0.00
592.255,1787663537300,-3.5251,6.7603,3.9094,-0.00
592.355,1787663537401,-3.5250,6.6979,3.9094,-0.00
592.456,1787663537501,-3.5249,6.6360,3.9093,-0.00
592.556,1787663537601,-3.5247,6.5678,3.9093,-0.00
592.656,1787663537701,-3.5246,6.5068,3.9092,-0.00
592.756,1787663537801,-3.5245,6.4561,3.9092,-0.00
592.856,1787663537901,-3.5244,6.3988,3.9092,-0.00
592.956,1787663538001,-3.5242,6.3386,3.9091,-0.00
593.056,1787663538101,-3.5241,6.2852,3.9091,-0.00
593.156,1787663538201,-3.5239,6.2252,3.9091,-0.00
593.256,1787663538302,-3.5238,6.1687,3.9091,-0.00
593.357,1787663538402,-3.5236,6.1058,3.9092,-0.01
593.457,1787663538502,-3.5235,6.0628,3.9092,-0.01
593.557,1787663538602,-3.5233,6.0033,3.9092,-0.01
593.657,1787663538702,-3.5232,5.9406,3.9093,-0.01
593.757,1787663538802,-3.5230,5.8844,3.9093,-0.01
593.857,1787663538902,-3.5228,5.8316,3.9093,-0.01
593.957,1787663539002,-3.5227,5.7820,3.9094,-0.01
594.057,1787663539103,-3.5225,5.7193,3.9094,-0.01
594.158,1787663539203,-3.5223,5.6564,3.9095,-0.00
594.258,1787663539303,-3.5221,5.6066,3.9096,-0.00
594.358,1787663539403,-3.5220,5.5501,3.9096,-0.00
594.458,1787663539503,-3.5218,5.4866,3.9097,0.00
594.558,1787663539603,-3.5216,5.4263,3.9098,0.00
594.658,1787663539703,-3.5214,5.3657,3.9098,0.00
594.758,1787663539803,-3.5212,5.3152,3.9098,0.01
594.858,1787663539903,-3.5210,5.2543,3.9099,0.01
594.958,1787663540004,-3.5209,5.2037,3.9099,0.01
595.059,1787663540104,-3.5207,5.1430,3.9100,0.01
595.159,1787663540204,-3.5205,5.0788,3.9100,0.01
595.259,1787663540305,-3.5204,5.0315,3.9101,0.01
595.360,1787663540405,-3.5203,4.9741,3.9101,0.01
595.460,1787663540505,-3.5201,4.9130,3.9102,0.01
595.560,1787663540605,-3.5199,4.8449,3.9102,0.01
595.660,1787663540705,-3.5198,4.7833,3.9102,0.01
595.760,1787663540805,-3.5197,4.7217,3.9102,0.01
595.860,1787663540905,-3.5196,4.6770,3.9102,0.01
595.960,1787663541005,-3.5194,4.6120,3.9103,0.00
596.061,1787663541106,-3.5193,4.5470,3.9103,0.00
596.161,1787663541206,-3.5192,4.4819,3.9103,0.00
596.261,1787663541306,-3.5191,4.4340,3.9103,0.00
596.361,1787663541406,-3.5190,4.3794,3.9103,0.00
596.461,1787663541506,-3.5190,4.3182,3.9103,0.00
596.562,1787663541607,-3.5189,4.2605,3.9104,0.00
596.662,1787663541707,-3.5188,4.2061,3.9104,0.00
596.762,1787663541807,-3.5187,4.1415,3.9104,0.00
596.862,1787663541907,-3.5187,4.0902,3.9104,0.00
596.962,1787663542007,-3.5186,4.0287,3.9104,0.00
597.062,1787663542107,-3.5184,3.9637,3.9103,0.00
597.162,1787663542207,-3.5183,3.8987,3.9103,0.00
597.262,1787663542308,-3.5182,3.8370,3.9103,0.00
597.363,1787663542408,-3.5182,3.7857,3.9103,0.00
597.463,1787663542508,-3.5180,3.7244,3.9102,0.00
597.563,1787663542608,-3.5180,3.6631,3.9102,-0.00
597.663,1787663542708,-3.5179,3.6086,3.9102,-0.00
597.763,1787663542808,-3.5178,3.5542,3.9102,-0.00
597.863,1787663542908,-3.5177,3.4897,3.9103,-0.00
597.963,1787663543008,-3.5176,3.4253,3.9102,-0.00
598.063,1787663543108,-3.5175,3.3642,3.9102,-0.00
598.163,1787663543208,-3.5174,3.3030,3.9102,-0.00
598.263,1787663543309,-3.5174,3.2487,3.9103,-0.00
598.364,1787663543409,-3.5172,3.1879,3.9103,-0.00
598.464,1787663543509,-3.5172,3.1341,3.9103,0.00
598.564,1787663543609,-3.5171,3.0802,3.9102,0.00
598.664,1787663543709,-3.5170,3.0229,3.9102,0.00
598.764,1787663543809,-3.5169,2.9724,3.9102,0.00
598.864,1787663543909,-3.5167,2.9118,3.9102,0.00
598.964,1787663544009,-3.5166,2.8511,3.9102,0.00
599.064,1787663544109,-3.5165,2.7938,3.9102,0.00
599.164,1787663544210,-3.5164,2.7363,3.9102,0.00
599.265,1787663544310,-3.5162,2.6821,3.9102,0.00
599.365,1787663544410,-3.5161,2.6210,3.9102,0.00
599.465,1787663544510,-3.5160,2.5599,3.9102,0.00
599.565,1787663544610,-3.5158,2.5022,3.9102,-0.00
599.665,1787663544710,-3.5157,2.4478,3.9102,-0.00
599.765,1787663544810,-3.5155,2.3901,3.9102,-0.00
599.865,1787663544910,-3.5153,2.3290,3.9102,-0.00
599.965,1787663545011,-3.5151,2.2643,3.9102,-0.00
600.066,1787663545111,-3.5149,2.2028,3.9103,-0.00
600.166,1787663545211,-3.5147,2.1618,3.9103,-0.00
600.267,1787663545312,-3.5145,2.0866,3.9103,-0.00
600.367,1787663545412,-3.5143,2.0321,3.9103,-0.00
600.467,1787663545513,-3.5141,1.9776,3.9103,0.00
600.568,1787663545613,-3.5139,1.9126,3.9103,0.00
600.668,1787663545713,-3.5137,1.8579,3.9103,0.00
600.768,1787663545813,-3.5135,1.8031,3.9103,0.00
600.868,1787663545913,-3.5132,1.7446,3.9103,0.00
600.968,1787663546013,-3.5130,1.6897,3.9103,0.00
601.068,1787663546113,-3.5128,1.6381,3.9103,0.00
601.168,1787663546214,-3.5126,1.5764,3.9102,0.00
601.269,1787663546314,-3.5124,1.5250,3.9102,0.00
601.369,1787663546414,-3.5121,1.4667,3.9102,0.00
601.469,1787663546514,-3.5119,1.4047,3.9102,0.00
601.569,1787663546614,-3.5117,1.3458,3.9102,0.00
601.669,1787663546714,-3.5115,1.2799,3.9102,0.00
601.769,1787663546814,-3.5113,1.2102,3.9101,0.00
601.869,1787663546915,-3.5111,1.1441,3.9101,0.00
601.970,1787663547015,-3.5110,1.0813,3.9101,0.00
602.070,1787663547115,-3.5108,1.0291,3.9100,0.00
602.170,1787663547215,-3.5107,0.9563,3.9100,0.00
602.270,1787663547315,-3.5105,0.8940,3.9100,0.00
602.370,1787663547415,-3.5104,0.8389,3.9101,0.00
602.470,1787663547515,-3.5103,0.7805,3.9101,0.00
602.570,1787663547615,-3.5102,0.7189,3.9101,0.00
602.670,1787663547715,-3.5101,0.6607,3.9101,0.00
602.770,1787663547816,-3.5099,0.6025,3.9101,0.00
602.871,1787663547916,-3.5098,0.5378,3.9101,0.00
602.971,1787663548016,-3.5098,0.4834,3.9100,0.00
603.071,1787663548116,-3.5097,0.4189,3.9101,0.00
603.171,1787663548216,-3.5096,0.3580,3.9101,0.00
603.271,1787663548316,-3.5095,0.3007,3.9101,-0.00
603.371,1787663548416,-3.5094,0.2368,3.9101,-0.00
603.471,1787663548516,-3.5093,0.1866,3.9102,0.00
603.571,1787663548616,-3.5092,0.1230,3.9102,0.00
603.671,1787663548717,-3.5091,0.0594,3.9102,0.00
603.772,1787663548817,-3.5090,0.0025,3.9103,0.00
603.872,1787663548917,-3.5089,-0.0477,3.9103,0.00
603.972,1787663549017,-3.5088,-0.1110,3.9103,0.00
604.072,1787663549117,-3.5087,-0.1675,3.9104,0.01
604.172,1787663549217,-3.5087,-0.2174,3.9104,0.01
604.272,1787663549317,-3.5086,-0.2738,3.9105,0.01
604.372,1787663549417,-3.5085,-0.3269,3.9105,0.01
604.472,1787663549517,-3.5084,-0.3835,3.9106,0.01
604.572,1787663549618,-3.5083,-0.4402,3.9106,0.01
604.673,1787663549718,-3.5082,-0.4937,3.9107,0.01
604.773,1787663549818,-3.5081,-0.5439,3.9107,0.01
604.873,1787663549918,-3.5080,-0.5940,3.9108,0.01
604.973,1787663550018,-3.5079,-0.6475,3.9108,0.01
605.073,1787663550118,-3.5078,-0.7082,3.9109,0.01
605.173,1787663550218,-3.5077,-0.7624,3.9109,0.01
605.273,1787663550318,-3.5076,-0.8135,3.9110,0.01
605.373,1787663550419,-3.5075,-0.8718,3.9110,0.01
605.474,1787663550519,-3.5074,-0.9302,3.9110,0.01
605.574,1787663550619,-3.5073,-0.9923,3.9110,0.01
605.674,1787663550719,-3.5071,-1.0619,3.9111,0.01
605.774,1787663550819,-3.5070,-1.1320,3.9111,0.01
605.874,1787663550919,-3.5069,-1.1881,3.9110,0.01
605.974,1787663551019,-3.5068,-1.2302,3.9110,0.01
606.074,1787663551120,-3.5068,-1.2863,3.9110,0.01
606.175,1787663551220,-3.5066,-1.3597,3.9109,0.01
606.275,1787663551320,-3.5065,-1.4123,3.9109,0.01
606.375,1787663551420,-3.5064,-1.4757,3.9108,0.01
606.475,1787663551520,-3.5063,-1.5358,3.9108,0.01
606.575,1787663551620,-3.5062,-1.5888,3.9107,0.01
606.675,1787663551720,-3.5061,-1.6559,3.9107,0.01
606.775,1787663551820,-3.5060,-1.7158,3.9106,0.01
606.875,1787663551921,-3.5059,-1.7685,3.9106,0.01
606.976,1787663552021,-3.5058,-1.8317,3.9106,0.01
607.076,1787663552121,-3.5057,-1.8843,3.9106,0.01
607.176,1787663552221,-3.5056,-1.9438,3.9106,0.01
607.276,1787663552321,-3.5054,-2.0106,3.9106,0.01
607.376,1787663552421,-3.5053,-2.0706,3.9105,0.01
607.476,1787663552521,-3.5051,-2.1342,3.9105,0.01
607.576,1787663552621,-3.5049,-2.2048,3.9105,0.01
607.676,1787663552722,-3.5047,-2.2577,3.9104,0.01
607.777,1787663552822,-3.5045,-2.3244,3.9103,0.01
607.877,1787663552922,-3.5043,-2.3803,3.9103,0.01
607.977,1787663553022,-3.5041,-2.4430,3.9102,0.01
608.077,1787663553122,-3.5039,-2.5023,3.9102,0.01
608.177,1787663553222,-3.5037,-2.5579,3.9101,0.01
608.277,1787663553322,-3.5034,-2.6240,3.9101,0.01
608.377,1787663553423,-3.5032,-2.6759,3.9101,0.01
608.478,1787663553523,-3.5030,-2.7313,3.9101,0.01
608.578,1787663553623,-3.5026,-2.8106,3.9101,0.01
608.678,1787663553723,-3.5024,-2.8658,3.9101,0.01
608.778,1787663553823,-3.5022,-2.9176,3.9101,0.01
608.878,1787663553923,-3.5019,-2.9795,3.9101,0.01
608.978,1787663554023,-3.5017,-3.0276,3.9101,0.01
609.078,1787663554123,-3.5014,-3.0995,3.9102,0.01
609.178,1787663554224,-3.5011,-3.1576,3.9102,0.01
609.279,1787663554324,-3.5009,-3.2192,3.9103,0.01
609.379,1787663554424,-3.5006,-3.2844,3.9104,0.00
609.479,1787663554524,-3.5003,-3.3496,3.9104,0.00
609.579,1787663554624,-3.5000,-3.4113,3.9104,0.00
609.679,1787663554724,-3.4998,-3.4626,3.9105,0.00
609.779,1787663554824,-3.4995,-3.5239,3.9105,0.00
609.879,1787663554924,-3.4992,-3.5884,3.9105,0.00
609.979,1787663555024,-3.4990,-3.6459,3.9105,0.00
610.079,1787663555124,-3.4988,-3.7067,3.9106,0.00
610.179,1787663555225,-3.4986,-3.7706,3.9106,0.00
610.280,1787663555325,-3.4984,-3.8344,3.9106,0.01
610.380,1787663555425,-3.4982,-3.8913,3.9106,0.01
610.481,1787663555526,-3.4981,-3.9515,3.9106,0.01
610.581,1787663555626,-3.4979,-4.0049,3.9106,0.01
610.681,1787663555726,-3.4978,-4.0682,3.9106,0.01
610.781,1787663555826,-3.4976,-4.1148,3.9106,0.01
610.881,1787663555926,-3.4975,-4.1713,3.9106,0.01
610.981,1787663556027,-3.4974,-4.2275,3.9106,0.01
611.082,1787663556127,-3.4973,-4.2804,3.9106,0.01
611.182,1787663556227,-3.4972,-4.3333,3.9107,0.01
611.282,1787663556327,-3.4971,-4.3863,3.9107,0.01
611.382,1787663556427,-3.4970,-4.4525,3.9107,0.01
611.482,1787663556527,-3.4969,-4.5124,3.9108,0.01
611.582,1787663556627,-3.4968,-4.5693,3.9108,0.01
611.682,1787663556727,-3.4967,-4.6263,3.9108,0.01
611.782,1787663556827,-3.4965,-4.6867,3.9108,0.01
611.882,1787663556928,-3.4964,-4.7508,3.9108,0.01
611.983,1787663557028,-3.4963,-4.8151,3.9108,0.01
612.083,1787663557128,-3.4962,-4.8727,3.9108,0.01
612.183,1787663557228,-3.4961,-4.9338,3.9108,0.01
612.283,1787663557328,-3.4960,-4.9981,3.9108,0.01
612.384,1787663557429,-3.4960,-5.0421,3.9108,0.01
612.484,1787663557529,-3.4959,-5.0926,3.9108,0.01
612.584,1787663557629,-3.4958,-5.1531,3.9108,0.01
612.684,1787663557729,-3.4958,-5.2104,3.9108,0.01
612.784,1787663557829,-3.4957,-5.2711,3.9108,0.01
612.884,1787663557930,-3.4957,-5.3152,3.9108,0.01
612.985,1787663558030,-3.4956,-5.3558,3.9108,0.01
613.085,1787663558130,-3.4956,-5.4203,3.9107,0.01
613.185,1787663558230,-3.4956,-5.4679,3.9107,0.01
613.285,1787663558330,-3.4955,-5.5292,3.9107,0.01
613.385,1787663558431,-3.4955,-5.5877,3.9106,0.01
613.486,1787663558531,-3.4954,-5.6500,3.9106,0.01
613.586,1787663558631,-3.4954,-5.7058,3.9106,0.01
613.686,1787663558731,-3.4953,-5.7688,3.9105,0.01
613.786,1787663558831,-3.4952,-5.8355,3.9105,0.01
613.886,1787663558931,-3.4951,-5.8883,3.9105,0.01
613.986,1787663559031,-3.4951,-5.9517,3.9104,0.01
614.086,1787663559131,-3.4950,-6.0189,3.9104,0.01
614.186,1787663559231,-3.4949,-6.0789,3.9103,0.01
614.286,1787663559331,-3.4948,-6.1284,3.9103,0.01
614.387,1787663559432,-3.4947,-6.2026,3.9103,0.01
614.487,1787663559532,-3.4946,-6.2590,3.9103,0.01
614.587,1787663559632,-3.4945,-6.3155,3.9103,0.01
614.687,1787663559733,-3.4944,-6.3825,3.9103,0.01
614.788,1787663559833,-3.4943,-6.4497,3.9102,0.01
614.888,1787663559933,-3.4942,-6.4992,3.9102,0.01
614.988,1787663560033,-3.4940,-6.5625,3.9102,0.00
615.088,1787663560133,-3.4939,-6.6151,3.9102,0.00
615.188,1787663560233,-3.4937,-6.6851,3.9103,0.00
615.288,1787663560333,-3.4936,-6.7444,3.9103,0.00
615.389,1787663560434,-3.4935,-6.8107,3.9103,0.01
615.489,1787663560534,-3.4934,-6.8701,3.9103,0.01
615.589,1787663560634,-3.4932,-6.9259,3.9103,0.01
615.689,1787663560734,-3.4931,-6.9815,3.9103,0.01
615.789,1787663560834,-3.4930,-7.0404,3.9103,0.01
615.889,1787663560934,-3.4929,-7.0924,3.9103,0.01
615.989,1787663561034,-3.4928,-7.1616,3.9104,0.01
616.089,1787663561134,-3.4927,-7.2172,3.9104,0.01
616.189,1787663561235,-3.4925,-7.2830,3.9104,0.01
616.290,1787663561335,-3.4924,-7.3487,3.9104,0.01
616.390,1787663561435,-3.4922,-7.4073,3.9104,0.01
616.490,1787663561535,-3.4921,-7.4728,3.9104,0.01
616.590,1787663561635,-3.4920,-7.5280,3.9104,0.01
616.691,1787663561736,-3.4919,-7.5796,3.9104,0.01
616.791,1787663561836,-3.4918,-7.6345,3.9104,0.01
616.891,1787663561936,-3.4917,-7.6962,3.9104,0.01
616.991,1787663562036,-3.4916,-7.7613,3.9104,0.01
617.091,1787663562136,-3.4914,-7.8231,3.9103,0.01
617.191,1787663562236,-3.4913,-7.8847,3.9103,0.01
617.291,1787663562336,-3.4912,-7.9462,3.9103,0.01
617.391,1787663562436,-3.4911,-7.9974,3.9103,0.01
617.491,1787663562536,-3.4910,-8.0723,3.9103,0.01
617.592,1787663562637,-3.4909,-8.1233,3.9103,0.01
617.692,1787663562737,-3.4908,-8.1813,3.9103,0.01
617.792,1787663562837,-3.4906,-8.2433,3.9102,0.01
617.892,1787663562937,-3.4905,-8.2954,3.9102,0.01
617.992,1787663563037,-3.4904,-8.3576,3.9102,0.01
618.092,1787663563137,-3.4903,-8.4154,3.9102,0.01
618.192,1787663563237,-3.4901,-8.4718,3.9102,0.01
618.292,1787663563337,-3.4900,-8.5295,3.9102,0.01
618.392,1787663563437,-3.4899,-8.5756,3.9103,0.01
618.492,1787663563538,-3.4898,-8.6229,3.9103,0.01
618.593,1787663563638,-3.4896,-8.6679,3.9104,0.01
618.693,1787663563738,-3.4895,-8.7156,3.9104,0.01
618.793,1787663563838,-3.4894,-8.7626,3.9105,0.01
618.893,1787663563938,-3.4892,-8.8037,3.9105,0.01
618.993,1787663564038,-3.4891,-8.8353,3.9105,0.01
619.093,1787663564138,-3.4890,-8.8702,3.9104,0.01
619.193,1787663564238,-3.4889,-8.9082,3.9103,0.01
619.293,1787663564338,-3.4888,-8.9341,3.9102,0.01
619.393,1787663564439,-3.4888,-8.9519,3.9102,0.01
619.494,1787663564539,-3.4888,-8.9762,3.9100,0.01
619.594,1787663564640,-3.4888,-8.9938,3.9099,0.01
619.695,1787663564740,-3.4888,-9.0073,3.9098,0.01
619.795,1787663564840,-3.4888,-9.0217,3.9097,0.01
619.895,1787663564940,-3.4888,-9.0328,3.9096,0.01
619.995,1787663565040,-3.4889,-9.0411,3.9095,0.01
620.095,1787663565140,-3.4889,-9.0461,3.9094,0.01
620.195,1787663565240,-3.4889,-9.0508,3.9093,0.01
620.295,1787663565340,-3.4890,-9.0537,3.9092,0.01
620.395,1787663565440,-3.4891,-9.0558,3.9092,0.02
620.495,1787663565541,-3.4892,-9.0567,3.9091,0.02
620.596,1787663565641,-3.4893,-9.0560,3.9090,0.02
620.696,1787663565741,-3.4894,-9.0541,3.9090,0.02
620.796,1787663565841,-3.4895,-9.0512,3.9089,0.02
620.897,1787663565942,-3.4896,-9.0484,3.9089,0.01
620.997,1787663566042,-3.4897,-9.0448,3.9089,0.01
621.097,1787663566142,-3.4898,-9.0399,3.9090,0.01
621.197,1787663566242,-3.4899,-9.0352,3.9090,0.01
621.297,1787663566342,-3.4900,-9.0306,3.9090,0.01
621.398,1787663566443,-3.4901,-9.0252,3.9090,0.00
621.498,1787663566543,-3.4901,-9.0197,3.9091,0.00
621.598,1787663566643,-3.4902,-9.0154,3.9091,0.00
621.698,1787663566743,-3.4902,-9.0092,3.9092,-0.00
621.798,1787663566843,-3.4902,-9.0041,3.9092,-0.00
621.898,1787663566943,-3.4902,-8.9990,3.9093,-0.00
621.998,1787663567043,-3.4902,-8.9943,3.9093,-0.00
622.098,1787663567143,-3.4902,-8.9898,3.9094,-0.00
622.198,1787663567244,-3.4902,-8.9856,3.9094,-0.00
622.299,1787663567344,-3.4902,-8.9818,3.9094,-0.00
622.399,1787663567444,-3.4902,-8.9781,3.9094,-0.00
622.499,1787663567544,-3.4901,-8.9745,3.9094,-0.00
622.599,1787663567644,-3.4901,-8.9715,3.9095,-0.00
622.699,1787663567744,-3.4900,-8.9683,3.9095,0.00
622.799,1787663567844,-3.4899,-8.9657,3.9095,0.00
622.899,1787663567944,-3.4899,-8.9634,3.9095,0.00
622.999,1787663568045,-3.4898,-8.9613,3.9096,0.00
623.100,1787663568145,-3.4897,-8.9596,3.9096,0.00
623.200,1787663568245,-3.4896,-8.9576,3.9096,0.00
623.300,1787663568345,-3.4895,-8.9562,3.9096,0.00
623.400,1787663568445,-3.4894,-8.9550,3.9097,0.00
623.500,1787663568545,-3.4893,-8.9542,3.9097,0.00
623.600,1787663568645,-3.4892,-8.9534,3.9097,0.00
623.700,1787663568745,-3.4891,-8.9527,3.9097,0.00
623.800,1787663568845,-3.4890,-8.9523,3.9097,0.00
623.900,1787663568945,-3.4889,-8.9521,3.9097,0.00
624.001,1787663569046,-3.4888,-8.9520,3.9097,0.00
624.101,1787663569146,-3.4888,-8.9521,3.9097,0.00
624.201,1787663569246,-3.4887,-8.9522,3.9096,0.00
624.301,1787663569346,-3.4887,-8.9526,3.9096,0.01
624.401,1787663569446,-3.4886,-8.9529,3.9096,0.01
624.501,1787663569546,-3.4885,-8.9533,3.9096,0.01
624.601,1787663569646,-3.4885,-8.9538,3.9096,0.01
624.701,1787663569746,-3.4884,-8.9543,3.9096,0.01
624.801,1787663569846,-3.4884,-8.9550,3.9095,0.01
624.901,1787663569947,-3.4883,-8.9556,3.9095,0.01
625.002,1787663570047,-3.4883,-8.9565,3.9095,0.01
625.102,1787663570147,-3.4882,-8.9573,3.9095,0.01
625.202,1787663570247,-3.4882,-8.9581,3.9095,0.01
625.302,1787663570347,-3.4881,-8.9589,3.9095,0.00
625.402,1787663570447,-3.4881,-8.9597,3.9095,0.00
625.502,1787663570547,-3.4880,-8.9606,3.9096,0.00
625.602,1787663570647,-3.4880,-8.9614,3.9096,0.00
625.702,1787663570747,-3.4879,-8.9622,3.9096,0.00
625.802,1787663570847,-3.4879,-8.9629,3.9096,0.00
625.902,1787663570948,-3.4878,-8.9636,3.9096,0.00
626.003,1787663571048,-3.4877,-8.9644,3.9097,0.00
626.103,1787663571148,-3.4877,-8.9651,3.9097,0.00
626.203,1787663571248,-3.4877,-8.9657,3.9097,0.00
626.303,1787663571348,-3.4876,-8.9664,3.9098,0.00
626.403,1787663571448,-3.4876,-8.9671,3.9098,0.00
626.503,1787663571548,-3.4876,-8.9677,3.9098,0.00
626.603,1787663571648,-3.4875,-8.9684,3.9099,0.00
626.703,1787663571748,-3.4875,-8.9691,3.9099,0.00
626.803,1787663571848,-3.4875,-8.9696,3.9099,0.00
626.904,1787663571949,-3.4874,-8.9703,3.9100,0.00
627.004,1787663572049,-3.4874,-8.9709,3.9100,0.00
627.104,1787663572149,-3.4874,-8.9716,3.9100,0.00
627.204,1787663572249,-3.4873,-8.9722,3.9100,0.00
627.304,1787663572349,-3.4873,-8.9726,3.9100,0.00
627.404,1787663572449,-3.4873,-8.9732,3.9100,0.00
627.504,1787663572549,-3.4872,-8.9738,3.9100,0.00
627.604,1787663572649,-3.4872,-8.9743,3.9100,0.01
627.704,1787663572749,-3.4871,-8.9749,3.9100,0.01
627.805,1787663572850,-3.4871,-8.9754,3.9099,0.01
627.905,1787663572950,-3.4871,-8.9759,3.9099,0.00
628.005,1787663573050,-3.4870,-8.9764,3.9099,0.00
628.105,1787663573150,-3.4870,-8.9769,3.9098,0.00
628.205,1787663573250,-3.4870,-8.9773,3.9098,0.00
628.305,1787663573350,-3.4870,-8.9777,3.9098,0.01
628.405,1787663573450,-3.4870,-8.9781,3.9097,0.01
628.505,1787663573550,-3.4870,-8.9788,3.9092,0.01
628.605,1787663573651,-3.4870,-8.9795,3.9081,0.01
628.706,1787663573751,-3.4870,-8.9798,3.9058,0.01
628.806,1787663573851,-3.4871,-8.9798,3.9023,0.01
628.906,1787663573951,-3.4871,-8.9795,3.8982,0.01
629.006,1787663574051,-3.4872,-8.9791,3.8935,0.01
629.106,1787663574151,-3.4872,-8.9787,3.8898,0.01
629.206,1787663574251,-3.4872,-8.9782,3.8845,0.02
629.306,1787663574351,-3.4873,-8.9776,3.8786,0.02
629.406,1787663574451,-3.4873,-8.9768,3.8706,0.02
629.507,1787663574552,-3.4873,-8.9760,3.8617,0.02
629.607,1787663574652,-3.4874,-8.9752,3.8527,0.02
629.707,1787663574752,-3.4874,-8.9746,3.8471,0.02
629.807,1787663574852,-3.4874,-8.9737,3.8361,0.02
