t_s,wall_ms,x,y,z,yaw_deg
118.873,1787814588017,-8.9167,-2.8886,2.2093,-180.00
118.973,1787814588117,-8.9167,-2.9301,2.2093,-180.00
119.073,1787814588217,-8.9167,-2.9890,2.2093,-180.00
119.173,1787814588317,-8.9167,-3.0478,2.2093,-180.00
119.274,1787814588417,-8.9168,-3.1104,2.2093,-180.00
119.374,1787814588517,-8.9168,-3.1593,2.2093,-180.00
119.474,1787814588617,-8.9169,-3.2187,2.2093,-180.00
119.574,1787814588717,-8.9169,-3.2713,2.2094,-180.00
119.674,1787814588818,-8.9170,-3.3309,2.2094,-180.00
119.774,1787814588918,-8.9171,-3.4085,2.2095,-180.00
119.874,1787814589018,-8.9172,-3.4653,2.2095,-180.00
119.975,1787814589118,-8.9173,-3.5260,2.2095,180.00
120.075,1787814589218,-8.9173,-3.5903,2.2095,180.00
120.175,1787814589319,-8.9174,-3.6474,2.2095,180.00
120.275,1787814589419,-8.9175,-3.7010,2.2095,180.00
120.375,1787814589519,-8.9176,-3.7615,2.2095,180.00
120.475,1787814589619,-8.9177,-3.8218,2.2095,180.00
120.575,1787814589719,-8.9178,-3.8787,2.2095,180.00
120.675,1787814589819,-8.9179,-3.9357,2.2095,180.00
120.776,1787814589919,-8.9181,-4.0105,2.2095,180.00
120.876,1787814590019,-8.9182,-4.0604,2.2095,180.00
120.976,1787814590120,-8.9183,-4.1279,2.2095,180.00
121.076,1787814590220,-8.9184,-4.1669,2.2095,-180.00
121.176,1787814590320,-8.9185,-4.2411,2.2095,-180.00
121.276,1787814590420,-8.9187,-4.3012,2.2095,-180.00
121.377,1787814590520,-8.9188,-4.3541,2.2095,-180.00
121.477,1787814590620,-8.9189,-4.4036,2.2095,-180.00
121.577,1787814590721,-8.9190,-4.4565,2.2095,180.00
121.677,1787814590821,-8.9191,-4.5130,2.2095,180.00
121.777,1787814590921,-8.9192,-4.5731,2.2095,180.00
121.877,1787814591021,-8.9193,-4.6370,2.2095,180.00
121.977,1787814591121,-8.9194,-4.6904,2.2095,180.00
122.077,1787814591221,-8.9195,-4.7510,2.2095,180.00
122.178,1787814591321,-8.9196,-4.8151,2.2095,180.00
122.278,1787814591421,-8.9196,-4.8793,2.2095,180.00
122.378,1787814591522,-8.9197,-4.9547,2.2095,180.00
122.478,1787814591622,-8.9198,-5.0194,2.2095,180.00
122.578,1787814591722,-8.9199,-5.0660,2.2095,180.00
122.678,1787814591822,-8.9199,-5.1302,2.2095,180.00
122.778,1787814591922,-8.9200,-5.1941,2.2096,180.00
122.878,1787814592022,-8.9201,-5.2438,2.2096,180.00
122.979,1787814592122,-8.9201,-5.3004,2.2096,-180.00
123.079,1787814592223,-8.9202,-5.3676,2.2097,-180.00
123.179,1787814592323,-8.9203,-5.4311,2.2097,-179.99
123.279,1787814592423,-8.9204,-5.4874,2.2098,-179.99
123.379,1787814592523,-8.9205,-5.5402,2.2098,-179.99
123.479,1787814592623,-8.9206,-5.6106,2.2099,-179.99
123.579,1787814592723,-8.9207,-5.6633,2.2099,-179.99
123.679,1787814592823,-8.9208,-5.7265,2.2099,-179.99
123.779,1787814592923,-8.9209,-5.7932,2.2100,-179.99
123.880,1787814593023,-8.9209,-5.8423,2.2100,-179.99
123.980,1787814593123,-8.9210,-5.8983,2.2101,-179.99
124.080,1787814593223,-8.9211,-5.9541,2.2101,-179.99
124.180,1787814593324,-8.9212,-6.0027,2.2101,-179.99
124.280,1787814593424,-8.9214,-6.0687,2.2102,-180.00
124.380,1787814593524,-8.9215,-6.1280,2.2102,-180.00
124.480,1787814593624,-8.9216,-6.1840,2.2102,-180.00
124.580,1787814593724,-8.9217,-6.2470,2.2102,-180.00
124.681,1787814593824,-8.9218,-6.3100,2.2102,180.00
124.781,1787814593924,-8.9219,-6.3555,2.2102,180.00
124.881,1787814594025,-8.9220,-6.4221,2.2102,180.00
124.981,1787814594125,-8.9221,-6.4713,2.2102,180.00
125.081,1787814594225,-8.9222,-6.5309,2.2102,180.00
125.181,1787814594325,-8.9223,-6.5976,2.2102,180.00
125.281,1787814594425,-8.9223,-6.6363,2.2102,180.00
125.381,1787814594525,-8.9224,-6.7067,2.2102,-180.00
125.482,1787814594625,-8.9225,-6.7700,2.2102,-180.00
125.582,1787814594725,-8.9226,-6.8230,2.2102,-180.00
125.682,1787814594825,-8.9227,-6.8761,2.2101,-180.00
125.782,1787814594926,-8.9228,-6.9433,2.2101,-180.00
125.882,1787814595026,-8.9229,-7.0000,2.2101,-180.00
125.982,1787814595126,-8.9230,-7.0605,2.2101,-180.00
126.082,1787814595226,-8.9231,-7.1246,2.2101,-180.00
126.183,1787814595327,-8.9232,-7.1888,2.2101,-180.00
126.283,1787814595427,-8.9233,-7.2459,2.2100,-179.99
126.383,1787814595527,-8.9234,-7.3101,2.2100,-179.99
126.483,1787814595627,-8.9235,-7.3742,2.2100,-179.99
126.583,1787814595727,-8.9236,-7.4275,2.2100,-179.99
126.684,1787814595827,-8.9237,-7.4843,2.2100,-179.99
126.784,1787814595927,-8.9238,-7.5518,2.2101,-179.99
126.884,1787814596027,-8.9239,-7.6159,2.2101,-179.99
126.984,1787814596128,-8.9240,-7.6800,2.2101,-179.99
127.084,1787814596228,-8.9241,-7.7475,2.2100,-179.99
127.184,1787814596328,-8.9242,-7.8042,2.2100,-179.99
127.284,1787814596428,-8.9243,-7.8644,2.2100,-179.99
127.384,1787814596528,-8.9245,-7.9314,2.2100,-180.00
127.484,1787814596628,-8.9245,-7.9807,2.2100,-180.00
127.585,1787814596729,-8.9246,-8.0263,2.2100,-180.00
127.685,1787814596829,-8.9248,-8.0820,2.2100,180.00
127.785,1787814596929,-8.9249,-8.1482,2.2100,180.00
127.885,1787814597029,-8.9250,-8.1940,2.2100,180.00
127.985,1787814597129,-8.9252,-8.2656,2.2099,180.00
128.085,1787814597229,-8.9253,-8.3265,2.2099,180.00
128.186,1787814597329,-8.9255,-8.4005,2.2098,179.99
128.286,1787814597429,-8.9256,-8.4486,2.2098,179.99
128.386,1787814597529,-8.9257,-8.4954,2.2098,179.99
128.486,1787814597630,-8.9259,-8.5375,2.2098,179.99
128.586,1787814597730,-8.9260,-8.5936,2.2098,179.99
128.686,1787814597830,-8.9262,-8.6526,2.2098,179.99
128.786,1787814597930,-8.9263,-8.6861,2.2098,179.99
128.886,1787814598030,-8.9265,-8.7389,2.2098,179.99
128.986,1787814598130,-8.9266,-8.7782,2.2097,179.99
129.087,1787814598230,-8.9268,-8.8192,2.2097,179.99
129.187,1787814598330,-8.9269,-8.8546,2.2097,179.99
129.287,1787814598430,-8.9271,-8.8815,2.2096,179.99
129.387,1787814598530,-8.9272,-8.9129,2.2095,179.99
129.487,1787814598631,-8.9274,-8.9409,2.2094,179.99
129.587,1787814598731,-8.9275,-8.9604,2.2094,179.99
129.687,1787814598831,-8.9276,-8.9826,2.2093,179.99
129.787,1787814598931,-8.9278,-9.0026,2.2091,179.99
129.887,1787814599031,-8.9279,-9.0169,2.2090,179.99
129.987,1787814599131,-8.9279,-9.0283,2.2089,179.99
130.088,1787814599231,-8.9281,-9.0402,2.2087,179.99
130.188,1787814599331,-8.9282,-9.0485,2.2086,179.98
130.288,1787814599431,-8.9283,-9.0539,2.2085,179.98
130.388,1787814599532,-8.9284,-9.0592,2.2084,179.98
130.488,1787814599632,-8.9285,-9.0623,2.2083,179.98
130.588,1787814599732,-8.9286,-9.0638,2.2082,179.98
130.688,1787814599832,-8.9287,-9.0639,2.2081,179.99
130.788,1787814599932,-8.9288,-9.0631,2.2081,179.99
130.889,1787814600032,-8.9288,-9.0612,2.2080,179.99
130.989,1787814600132,-8.9288,-9.0584,2.2080,179.99
131.089,1787814600233,-8.9288,-9.0560,2.2080,179.99
131.189,1787814600333,-8.9289,-9.0518,2.2080,180.00
131.289,1787814600433,-8.9289,-9.0468,2.2080,180.00
131.389,1787814600533,-8.9289,-9.0419,2.2080,180.00
131.489,1787814600633,-8.9290,-9.0380,2.2081,-180.00
131.589,1787814600733,-8.9290,-9.0327,2.2081,-180.00
131.689,1787814600833,-8.9290,-9.0279,2.2081,-180.00
131.790,1787814600933,-8.9291,-9.0208,2.2082,-180.00
131.890,1787814601033,-8.9291,-9.0147,2.2083,-180.00
131.990,1787814601133,-8.9291,-9.0091,2.2083,180.00
132.090,1787814601234,-8.9291,-9.0039,2.2084,180.00
132.190,1787814601334,-8.9291,-8.9995,2.2084,180.00
132.290,1787814601434,-8.9291,-8.9953,2.2085,179.99
132.390,1787814601534,-8.9290,-8.9908,2.2085,179.99
132.491,1787814601634,-8.9290,-8.9865,2.2086,179.99
132.591,1787814601734,-8.9290,-8.9829,2.2086,179.99
132.691,1787814601834,-8.9290,-8.9791,2.2087,179.99
132.791,1787814601935,-8.9290,-8.9760,2.2087,179.99
132.891,1787814602035,-8.9289,-8.9720,2.2088,179.98
132.991,1787814602135,-8.9289,-8.9696,2.2089,179.98
133.091,1787814602235,-8.9288,-8.9666,2.2090,179.98
133.191,1787814602335,-8.9288,-8.9643,2.2090,179.98
133.292,1787814602435,-8.9287,-8.9623,2.2091,179.98
133.392,1787814602535,-8.9286,-8.9605,2.2091,179.98
133.492,1787814602635,-8.9285,-8.9590,2.2092,179.98
133.592,1787814602736,-8.9284,-8.9576,2.2092,179.98
133.692,1787814602836,-8.9282,-8.9566,2.2093,179.99
133.792,1787814602936,-8.9281,-8.9556,2.2093,179.99
133.892,1787814603036,-8.9280,-8.9549,2.2093,179.99
133.992,1787814603136,-8.9279,-8.9543,2.2094,179.99
134.093,1787814603236,-8.9277,-8.9538,2.2094,179.99
134.193,1787814603336,-8.9276,-8.9536,2.2094,180.00
134.293,1787814603437,-8.9275,-8.9536,2.2094,180.00
134.393,1787814603537,-8.9274,-8.9536,2.2095,180.00
134.493,1787814603637,-8.9272,-8.9537,2.2095,-180.00
134.593,1787814603737,-8.9271,-8.9540,2.2095,-180.00
134.693,1787814603837,-8.9270,-8.9543,2.2095,-180.00
134.793,1787814603937,-8.9268,-8.9547,2.2095,-180.00
134.894,1787814604037,-8.9267,-8.9552,2.2095,-180.00
134.994,1787814604137,-8.9266,-8.9558,2.2095,-180.00
135.094,1787814604237,-8.9265,-8.9564,2.2095,-180.00
135.194,1787814604338,-8.9264,-8.9571,2.2096,-180.00
135.294,1787814604438,-8.9262,-8.9579,2.2096,-180.00
135.394,1787814604538,-8.9261,-8.9587,2.2096,-179.99
135.494,1787814604638,-8.9261,-8.9591,2.2096,-179.99
135.595,1787814604738,-8.9260,-8.9598,2.2096,-179.99
135.695,1787814604838,-8.9259,-8.9605,2.2096,-179.99
135.795,1787814604938,-8.9258,-8.9613,2.2097,-179.99
135.895,1787814605039,-8.9257,-8.9620,2.2097,-179.99
135.995,1787814605139,-8.9256,-8.9629,2.2097,-179.99
136.095,1787814605239,-8.9256,-8.9633,2.2097,-179.99
136.195,1787814605339,-8.9256,-8.9642,2.2098,-179.99
136.295,1787814605439,-8.9256,-8.9648,2.2098,-179.99
136.395,1787814605539,-8.9255,-8.9654,2.2098,-179.99
136.496,1787814605639,-8.9255,-8.9659,2.2099,-179.99
136.596,1787814605739,-8.9255,-8.9666,2.2099,-179.99
136.696,1787814605840,-8.9255,-8.9671,2.2099,-179.99
136.796,1787814605940,-8.9254,-8.9677,2.2100,-179.99
136.896,1787814606040,-8.9254,-8.9682,2.2100,-180.00
136.996,1787814606140,-8.9254,-8.9688,2.2100,-180.00
137.096,1787814606240,-8.9254,-8.9693,2.2100,-180.00
137.196,1787814606340,-8.9255,-8.9698,2.2100,-180.00
137.297,1787814606440,-8.9255,-8.9702,2.2100,-180.00
137.397,1787814606540,-8.9255,-8.9707,2.2100,-180.00
137.497,1787814606640,-8.9255,-8.9711,2.2101,-180.00
137.597,1787814606741,-8.9255,-8.9715,2.2101,180.00
137.697,1787814606841,-8.9255,-8.9719,2.2101,180.00
137.797,1787814606941,-8.9256,-8.9724,2.2101,-180.00
137.897,1787814607041,-8.9256,-8.9727,2.2101,-180.00
137.997,1787814607141,-8.9257,-8.9730,2.2101,-180.00
138.097,1787814607241,-8.9258,-8.9734,2.2101,-180.00
138.198,1787814607341,-8.9258,-8.9737,2.2100,-180.00
138.298,1787814607441,-8.9259,-8.9741,2.2100,-179.99
138.398,1787814607542,-8.9260,-8.9745,2.2100,-179.99
138.498,1787814607642,-8.9261,-8.9748,2.2100,-179.99
138.598,1787814607742,-8.9261,-8.9753,2.2100,-179.99
138.698,1787814607842,-8.9262,-8.9761,2.2107,-179.99
138.798,1787814607942,-8.9263,-8.9766,2.2118,-179.99
138.898,1787814608042,-8.9263,-8.9768,2.2133,-179.99
138.999,1787814608142,-8.9263,-8.9768,2.2160,-179.99
139.099,1787814608242,-8.9263,-8.9764,2.2208,-179.99
139.199,1787814608342,-8.9263,-8.9759,2.2261,-179.99
139.299,1787814608443,-8.9263,-8.9752,2.2322,-179.99
139.399,1787814608543,-8.9263,-8.9748,2.2367,-179.99
139.499,1787814608643,-8.9262,-8.9741,2.2433,-179.99
139.599,1787814608743,-8.9261,-8.9732,2.2516,-179.99
139.699,1787814608843,-8.9261,-8.9726,2.2575,-179.99
139.799,1787814608943,-8.9260,-8.9716,2.2676,-180.00
139.900,1787814609043,-8.9259,-8.9707,2.2773,-180.00
140.000,1787814609143,-8.9258,-8.9699,2.2869,-180.00
140.100,1787814609243,-8.9256,-8.9690,2.2975,-180.00
140.200,1787814609344,-8.9255,-8.9682,2.3085,-180.00
140.300,1787814609444,-8.9254,-8.9675,2.3185,-180.00
140.400,1787814609544,-8.9254,-8.9667,2.3308,-180.00
140.500,1787814609644,-8.9253,-8.9660,2.3428,-180.00
140.600,1787814609744,-8.9253,-8.9654,2.3542,-179.99
140.701,1787814609844,-8.9252,-8.9647,2.3695,-179.99
140.801,1787814609944,-8.9252,-8.9642,2.3828,-179.99
140.901,1787814610045,-8.9252,-8.9639,2.3933,-179.99
141.001,1787814610145,-8.9251,-8.9635,2.4075,-179.99
141.101,1787814610245,-8.9251,-8.9632,2.4211,-179.99
141.201,1787814610345,-8.9251,-8.9630,2.4318,-179.99
141.301,1787814610445,-8.9251,-8.9629,2.4464,-179.99
141.401,1787814610545,-8.9251,-8.9628,2.4588,-179.99
141.502,1787814610645,-8.9251,-8.9628,2.4744,-179.99
141.602,1787814610745,-8.9251,-8.9629,2.4862,-179.99
141.702,1787814610845,-8.9252,-8.9631,2.5004,-179.99
141.802,1787814610946,-8.9252,-8.9633,2.5138,-179.99
141.902,1787814611046,-8.9252,-8.9635,2.5249,-179.99
142.002,1787814611146,-8.9253,-8.9639,2.5408,-179.99
142.102,1787814611246,-8.9253,-8.9642,2.5536,-179.99
142.202,1787814611346,-8.9253,-8.9646,2.5657,-179.98
142.303,1787814611446,-8.9253,-8.9650,2.5779,-179.98
142.403,1787814611546,-8.9254,-8.9654,2.5910,-179.98
142.503,1787814611646,-8.9254,-8.9659,2.6049,-179.98
142.603,1787814611747,-8.9254,-8.9665,2.6206,-179.98
142.703,1787814611847,-8.9255,-8.9671,2.6348,-179.98
142.803,1787814611947,-8.9255,-8.9677,2.6481,-179.98
142.903,1787814612047,-8.9256,-8.9683,2.6632,-179.98
143.003,1787814612147,-8.9257,-8.9689,2.6775,-179.99
143.103,1787814612247,-8.9257,-8.9695,2.6926,-179.99
143.203,1787814612347,-8.9258,-8.9700,2.7061,-179.99
143.304,1787814612447,-8.9258,-8.9706,2.7229,-179.99
143.404,1787814612547,-8.9258,-8.9710,2.7355,-179.99
143.504,1787814612648,-8.9258,-8.9715,2.7498,-179.99
143.604,1787814612748,-8.9259,-8.9720,2.7650,-179.99
143.704,1787814612848,-8.9259,-8.9725,2.7777,-179.99
143.805,1787814612948,-8.9259,-8.9729,2.7920,-179.99
143.905,1787814613048,-8.9260,-8.9734,2.8073,-179.99
144.005,1787814613148,-8.9260,-8.9740,2.8225,-179.99
144.105,1787814613249,-8.9261,-8.9745,2.8369,-179.99
144.205,1787814613349,-8.9262,-8.9750,2.8522,-179.99
144.305,1787814613449,-8.9262,-8.9754,2.8665,-179.99
144.405,1787814613549,-8.9263,-8.9759,2.8799,-179.99
144.505,1787814613649,-8.9263,-8.9763,2.8942,-179.99
144.605,1787814613749,-8.9264,-8.9768,2.9093,-179.99
144.705,1787814613849,-8.9264,-8.9772,2.9219,-179.99
144.806,1787814613949,-8.9265,-8.9776,2.9363,-179.99
144.906,1787814614049,-8.9265,-8.9780,2.9499,-179.99
145.006,1787814614149,-8.9265,-8.9785,2.9635,-179.99
145.106,1787814614250,-8.9266,-8.9790,2.9797,-179.99
145.206,1787814614350,-8.9266,-8.9794,2.9942,-179.99
145.306,1787814614450,-8.9267,-8.9799,3.0088,-179.99
145.406,1787814614550,-8.9267,-8.9803,3.0225,-179.99
145.506,1787814614650,-8.9268,-8.9808,3.0396,-179.99
145.606,1787814614750,-8.9268,-8.9812,3.0541,-179.99
145.707,1787814614850,-8.9269,-8.9816,3.0678,-179.99
145.807,1787814614950,-8.9269,-8.9822,3.0849,-179.99
145.907,1787814615050,-8.9270,-8.9826,3.0977,-179.99
146.007,1787814615151,-8.9270,-8.9830,3.1121,-179.99
146.107,1787814615251,-8.9270,-8.9835,3.1282,-179.99
146.207,1787814615351,-8.9271,-8.9839,3.1409,-179.99
146.307,1787814615451,-8.9271,-8.9843,3.1536,-179.99
146.408,1787814615552,-8.9272,-8.9848,3.1690,-179.99
146.509,1787814615652,-8.9272,-8.9852,3.1819,-179.99
146.609,1787814615752,-8.9272,-8.9857,3.1974,-179.99
146.709,1787814615852,-8.9272,-8.9862,3.2138,-179.99
146.809,1787814615953,-8.9272,-8.9867,3.2285,-179.99
146.909,1787814616053,-8.9273,-8.9871,3.2423,-179.99
147.010,1787814616154,-8.9274,-8.9876,3.2578,-179.99
147.110,1787814616254,-8.9274,-8.9880,3.2716,-179.99
147.210,1787814616354,-8.9275,-8.9883,3.2855,-179.99
147.310,1787814616454,-8.9276,-8.9886,3.2985,-179.99
147.410,1787814616554,-8.9277,-8.9891,3.3149,-179.99
147.511,1787814616654,-8.9278,-8.9894,3.3271,-179.99
147.611,1787814616754,-8.9279,-8.9897,3.3419,-179.99
147.711,1787814616855,-8.9280,-8.9900,3.3558,-179.99
147.811,1787814616955,-8.9281,-8.9904,3.3717,-179.99
147.912,1787814617056,-8.9281,-8.9907,3.3875,-179.99
148.012,1787814617156,-8.9282,-8.9910,3.3981,-179.99
148.112,1787814617256,-8.9283,-8.9913,3.4148,-180.00
148.212,1787814617356,-8.9285,-8.9917,3.4324,-180.00
148.313,1787814617456,-8.9286,-8.9920,3.4474,-179.99
148.413,1787814617556,-8.9286,-8.9922,3.4596,-179.99
148.513,1787814617656,-8.9287,-8.9926,3.4780,-179.99
148.613,1787814617757,-8.9288,-8.9928,3.4919,-179.99
148.713,1787814617857,-8.9289,-8.9930,3.5015,-179.99
148.813,1787814617957,-8.9290,-8.9934,3.5181,-179.99
148.913,1787814618057,-8.9291,-8.9936,3.5313,-179.99
149.013,1787814618157,-8.9291,-8.9939,3.5445,-179.99
149.113,1787814618257,-8.9292,-8.9942,3.5631,-179.99
149.213,1787814618357,-8.9293,-8.9944,3.5763,-179.99
149.314,1787814618457,-8.9294,-8.9947,3.5922,-179.99
149.414,1787814618557,-8.9294,-8.9950,3.6080,-179.99
149.514,1787814618657,-8.9295,-8.9953,3.6237,-179.99
149.614,1787814618758,-8.9296,-8.9956,3.6385,-179.99
149.714,1787814618858,-8.9296,-8.9958,3.6516,-179.99
149.814,1787814618958,-8.9296,-8.9961,3.6655,-179.99
149.914,1787814619058,-8.9297,-8.9963,3.6812,-179.99
150.015,1787814619158,-8.9297,-8.9965,3.6935,-179.99
150.115,1787814619258,-8.9298,-8.9968,3.7083,-179.99
150.215,1787814619358,-8.9298,-8.9970,3.7227,-179.99
150.315,1787814619459,-8.9298,-8.9973,3.7374,-179.99
150.415,1787814619559,-8.9299,-8.9975,3.7504,-179.99
150.515,1787814619659,-8.9299,-8.9978,3.7639,-179.99
150.615,1787814619759,-8.9299,-8.9981,3.7756,-180.00
150.715,1787814619859,-8.9300,-8.9983,3.7858,-180.00
150.815,1787814619959,-8.9299,-8.9985,3.7930,-180.00
150.916,1787814620059,-8.9300,-8.9988,3.8022,-180.00
151.016,1787814620159,-8.9300,-8.9991,3.8110,-180.00
151.116,1787814620259,-8.9300,-8.9993,3.8165,-180.00
151.216,1787814620360,-8.9299,-8.9995,3.8236,-180.00
151.316,1787814620460,-8.9299,-8.9998,3.8303,-180.00
151.416,1787814620560,-8.9299,-9.0001,3.8361,-180.00
151.516,1787814620660,-8.9299,-9.0003,3.8411,-179.99
151.616,1787814620760,-8.9299,-9.0004,3.8459,-179.99
151.717,1787814620860,-8.9299,-9.0005,3.8483,-179.99
151.817,1787814620960,-8.9298,-9.0007,3.8522,-179.99
151.917,1787814621061,-8.9298,-9.0009,3.8556,-179.99
152.017,1787814621161,-8.9298,-9.0010,3.8590,-179.99
152.117,1787814621261,-8.9298,-9.0011,3.8622,-179.99
152.217,1787814621361,-8.9298,-9.0012,3.8651,-179.99
152.317,1787814621461,-8.9298,-9.0013,3.8677,-179.99
152.417,1787814621561,-8.9298,-9.0013,3.8699,-179.99
152.518,1787814621661,-8.9298,-9.0014,3.8719,-179.99
152.618,1787814621761,-8.9297,-9.0015,3.8738,-179.99
152.718,1787814621861,-8.9297,-9.0016,3.8757,-180.00
152.818,1787814621962,-8.9296,-9.0017,3.8776,-180.00
152.918,1787814622062,-8.9296,-9.0017,3.8790,-180.00
153.018,1787814622162,-8.9296,-9.0017,3.8807,-180.00
153.118,1787814622262,-8.9296,-9.0017,3.8821,-180.00
153.218,1787814622362,-8.9296,-9.0017,3.8833,-180.00
153.319,1787814622462,-8.9296,-9.0017,3.8843,-180.00
153.419,1787814622562,-8.9296,-9.0017,3.8855,-180.00
153.519,1787814622662,-8.9295,-9.0017,3.8865,-180.00
153.619,1787814622763,-8.9295,-9.0017,3.8875,-180.00
153.719,1787814622863,-8.9294,-9.0017,3.8886,-180.00
153.819,1787814622963,-8.9294,-9.0017,3.8893,-180.00
153.919,1787814623063,-8.9293,-9.0017,3.8902,-180.00
154.019,1787814623163,-8.9292,-9.0016,3.8911,-180.00
154.119,1787814623263,-8.9290,-9.0016,3.8920,-180.00
154.220,1787814623363,-8.9290,-9.0016,3.8927,-180.00
154.320,1787814623463,-8.9288,-9.0016,3.8935,-180.00
154.420,1787814623563,-8.9287,-9.0017,3.8943,-180.00
154.520,1787814623664,-8.9286,-9.0017,3.8949,180.00
154.620,1787814623764,-8.9285,-9.0016,3.8955,180.00
154.720,1787814623864,-8.9284,-9.0016,3.8961,180.00
154.820,1787814623964,-8.9283,-9.0016,3.8967,180.00
154.920,1787814624064,-8.9282,-9.0016,3.8973,180.00
155.020,1787814624164,-8.9281,-9.0016,3.8978,180.00
155.121,1787814624264,-8.9280,-9.0016,3.8982,180.00
155.221,1787814624364,-8.9280,-9.0016,3.8987,180.00
155.321,1787814624465,-8.9279,-9.0016,3.8992,180.00
155.421,1787814624565,-8.9279,-9.0016,3.8996,179.99
155.521,1787814624665,-8.9280,-9.0017,3.9001,179.99
155.621,1787814624765,-8.9280,-9.0017,3.9006,179.99
155.721,1787814624865,-8.9281,-9.0017,3.9010,179.99
155.822,1787814624965,-8.9282,-9.0017,3.9013,179.99
155.922,1787814625065,-8.9283,-9.0017,3.9018,180.00
156.022,1787814625166,-8.9285,-9.0017,3.9021,180.00
156.122,1787814625266,-8.9286,-9.0017,3.9024,180.00
156.222,1787814625366,-8.9287,-9.0017,3.9028,180.00
156.322,1787814625466,-8.9288,-9.0017,3.9031,180.00
156.422,1787814625566,-8.9288,-9.0017,3.9034,180.00
156.522,1787814625666,-8.9289,-9.0017,3.9037,180.00
156.623,1787814625766,-8.9290,-9.0017,3.9039,180.00
156.723,1787814625867,-8.9291,-9.0016,3.9041,180.00
156.823,1787814625967,-8.9291,-9.0016,3.9044,180.00
156.923,1787814626067,-8.9292,-9.0015,3.9046,180.00
157.024,1787814626167,-8.9293,-9.0014,3.9048,180.00
157.124,1787814626267,-8.9293,-9.0014,3.9049,180.00
157.224,1787814626367,-8.9294,-9.0014,3.9051,180.00
157.324,1787814626467,-8.9294,-9.0013,3.9053,179.99
157.424,1787814626568,-8.9295,-9.0013,3.9054,179.99
157.525,1787814626668,-8.9295,-9.0012,3.9056,179.99
157.625,1787814626768,-8.9295,-9.0012,3.9057,179.99
157.725,1787814626868,-8.9296,-9.0011,3.9058,179.99
157.825,1787814626969,-8.9296,-9.0011,3.9059,179.99
157.925,1787814627069,-8.9296,-9.0010,3.9060,179.99
158.025,1787814627169,-8.9297,-9.0010,3.9061,179.99
158.125,1787814627269,-8.9297,-9.0010,3.9063,179.99
158.225,1787814627369,-8.9297,-9.0009,3.9064,179.99
158.326,1787814627470,-8.9297,-9.0009,3.9066,179.99
158.426,1787814627570,-8.9298,-9.0009,3.9067,179.99
158.526,1787814627670,-8.9298,-9.0009,3.9068,179.99
158.627,1787814627770,-8.9297,-9.0008,3.9069,179.99
158.727,1787814627870,-8.9297,-9.0008,3.9070,179.99
158.827,1787814627970,-8.9297,-9.0008,3.9071,179.99
158.927,1787814628071,-8.9296,-9.0008,3.9072,179.99
159.027,1787814628171,-8.9296,-9.0008,3.9072,179.99
159.127,1787814628271,-8.9295,-9.0007,3.9073,179.99
159.227,1787814628371,-8.9295,-9.0007,3.9074,179.99
159.327,1787814628471,-8.9294,-9.0007,3.9075,179.99
159.427,1787814628571,-8.9293,-9.0007,3.9075,179.99
159.528,1787814628671,-8.9292,-9.0007,3.9076,179.99
159.628,1787814628771,-8.9291,-9.0007,3.9077,179.99
159.728,1787814628872,-8.9290,-9.0008,3.9078,179.99
159.828,1787814628972,-8.9289,-9.0009,3.9079,179.99
159.928,1787814629072,-8.9288,-9.0019,3.9079,179.99
160.029,1787814629172,-8.9287,-9.0028,3.9080,179.99
160.129,1787814629272,-8.9286,-9.0045,3.9080,179.99
160.229,1787814629373,-8.9285,-9.0056,3.9081,179.99
160.329,1787814629473,-8.9283,-9.0056,3.9082,179.99
160.429,1787814629573,-8.9282,-9.0039,3.9084,179.99
160.529,1787814629673,-8.9280,-8.9985,3.9085,179.99
160.629,1787814629773,-8.9278,-8.9919,3.9086,179.99
160.729,1787814629873,-8.9276,-8.9829,3.9088,179.99
160.830,1787814629973,-8.9275,-8.9706,3.9089,179.99
160.930,1787814630073,-8.9274,-8.9554,3.9090,179.99
161.030,1787814630173,-8.9272,-8.9385,3.9091,179.99
161.130,1787814630274,-8.9271,-8.9186,3.9092,179.99
161.230,1787814630374,-8.9270,-8.9005,3.9092,179.99
161.330,1787814630474,-8.9269,-8.8774,3.9093,179.99
161.430,1787814630574,-8.9268,-8.8500,3.9093,179.99
161.530,1787814630674,-8.9268,-8.8160,3.9093,179.99
161.631,1787814630774,-8.9267,-8.7848,3.9094,179.99
161.731,1787814630874,-8.9267,-8.7345,3.9093,179.99
161.831,1787814630974,-8.9267,-8.6920,3.9092,179.99
161.931,1787814631075,-8.9267,-8.6521,3.9091,179.98
162.031,1787814631175,-8.9267,-8.6018,3.9090,179.98
162.131,1787814631275,-8.9267,-8.5578,3.9088,179.98
162.231,1787814631375,-8.9268,-8.5061,3.9087,179.98
162.331,1787814631475,-8.9268,-8.4524,3.9086,179.98
162.431,1787814631575,-8.9269,-8.3935,3.9085,179.98
162.532,1787814631675,-8.9270,-8.3394,3.9083,179.98
162.632,1787814631775,-8.9270,-8.2910,3.9082,179.98
162.732,1787814631875,-8.9271,-8.2417,3.9082,179.98
162.832,1787814631976,-8.9272,-8.1739,3.9081,179.98
162.932,1787814632076,-8.9272,-8.1156,3.9081,179.98
163.032,1787814632176,-8.9273,-8.0675,3.9080,179.98
